period,index_orig,Datetime,G_Gh,HT,MT,CT,Tamb,Power,gas_price,electricity_price,dh_price,Dampfleistung in MW
9,6467,2019-03-09 08:45:00,442,817.8994615008,964.6810981248,233.581049283346,4.86208693333333,608,20.46,114.87640761069292,80.0,1.778041699
9,6468,2019-03-09 09:00:00,185,801.3713839488,964.9518078816,220.398778986931,4.6638418,528,20.46,113.97024704666366,80.0,1.971460166
9,6469,2019-03-09 09:15:00,257,780.8724647136,859.9179346464,213.093882258733,5.37069213333333,632,20.46,113.00426032656205,80.0,2.015675936
9,6470,2019-03-09 09:30:00,434,728.5369727328,935.2858399584,214.597411437829,6.11851786666667,680,20.46,111.98258418985218,80.0,1.90073788
9,6471,2019-03-09 09:45:00,500,674.5864612032,894.2260804512,220.237958943844,6.84619086666667,664,20.46,110.90959386023667,80.0,1.938654004
9,6472,2019-03-09 10:00:00,376,776.457522288,935.9019026112,225.405548652013,8.07010646666667,656,20.46,109.7898843092081,80.0,2.042404681
9,6473,2019-03-09 10:15:00,269,782.9042055072,884.478608496,227.7516695261,9.69076853333333,648,20.46,108.6282505785529,80.0,1.887317402
9,6474,2019-03-09 10:30:00,317,833.1906682176,957.045943056,233.780186533928,10.9194107333333,648,20.46,107.42966724607466,80.0,1.893730316
9,6475,2019-03-09 10:45:00,470,781.3458260832,993.2371204224,241.266477692127,12.0011372666667,632,20.46,106.19926712247279,80.0,1.282778101
9,6476,2019-03-09 11:00:00,443,853.6918352256,1070.8708161312,237.32771264712,13.2693506,624,20.46,104.94231927060495,80.0,1.387995581
9,6477,2019-03-09 11:15:00,355,823.0081386912,1023.734695536,225.192012699445,14.4501534666667,648,20.46,103.66420644126359,80.0,1.695874406
9,6478,2019-03-09 11:30:00,383,763.0586423712,1117.7615815968,213.517670325438,15.4114604,632,20.46,102.37040202209535,80.0,1.358493409
9,6479,2019-03-09 11:45:00,300,807.5603607456,1145.852796144,197.59550104936,15.6948182,552,20.46,101.06644659837764,80.0,1.671961576
9,6480,2019-03-09 12:00:00,342,881.9065981152,1064.7447540576,198.031282512347,15.5457872,520,20.46,99.757924226028,80.0,1.672902993
9,6481,2019-03-09 12:15:00,355,860.4154528032,1184.163854496,210.863962074121,15.3967562,536,20.46,98.45043851845504,80.0,1.399688006
9,6482,2019-03-09 12:30:00,350,956.0378138304,1162.672052976,218.98509850502,15.1628417333333,488,20.46,97.1495886496564,80.0,1.588242362
9,6483,2019-03-09 12:45:00,201,900.3837550848,1138.3601736192,221.882128270467,14.705609,488,20.46,95.86094537632783,80.0,1.116199381
9,6484,2019-03-09 13:00:00,259,897.3648066432,1169.0084578368,219.66321417888,14.5941724666667,512,20.46,94.59002718166685,80.0,1.769638437
9,6485,2019-03-09 13:15:00,305,928.283388144,1095.7646082432,215.679642689228,14.7554839333333,512,20.46,93.34227664303197,80.0,1.728480746
9,6486,2019-03-09 13:30:00,432,985.6364193984,1050.0075847968,206.361888897419,14.9167954666667,456,20.46,92.12303712466108,80.0,1.498309317
9,6487,2019-03-09 13:45:00,317,992.0551585728,1008.0334171488,187.197837396463,15.1487341333333,456,20.46,90.93752989525987,80.0,0.981600403
9,6488,2019-03-09 14:00:00,467,971.3859773184,909.0087592992,175.521374722322,15.5908821333333,336,20.46,89.79083176845192,80.0,1.125168925
9,6489,2019-03-09 14:15:00,371,981.3369779136,877.3782900288,181.824649612109,15.8624666,296,20.46,88.68785336184284,80.0,1.2994669
9,6490,2019-03-09 14:30:00,359,985.9525804128,902.9551530048,194.275677982966,15.6576816666667,264,20.46,87.633318067802,80.0,1.208511737
9,6491,2019-03-09 14:45:00,239,1042.1525042208,884.005097136,226.203435858091,15.4214367333333,360,20.46,86.63174182601706,80.0,0.871678375
9,6492,2019-03-09 15:00:00,355,1069.553919168,948.2761168608,246.159232795238,15.1141805333333,368,20.46,85.68741378444368,80.0,0.842822462
9,6493,2019-03-09 15:15:00,304,1176.917714112,975.6236331744,238.562618505955,14.7887681333333,432,20.46,84.80437793146727,80.0,1.100100345
9,6494,2019-03-09 15:30:00,108,1203.3992400192,968.1584630592,217.115838464101,14.4633558666667,408,20.46,83.98641577793595,80.0,1.30396144
9,6495,2019-03-09 15:45:00,121,1211.6825286048,964.0809032064,196.284506972631,14.1379434666667,376,20.46,83.23703016322649,80.0,0.693002358
9,6496,2019-03-09 16:00:00,110,1208.4642720864,1052.3272029984,193.404959857464,13.8124463333333,312,20.46,82.55943025469307,80.0,1.075872466
9,6497,2019-03-09 16:15:00,81,1196.1793125408,1027.7469741504,211.794396054745,13.4411050666667,328,20.46,81.95651780473351,80.0,0.701918839
9,6498,2019-03-09 16:30:00,80,1105.3742244384,943.193413008,245.235407598813,13.0318028666667,352,20.46,81.43087472433461,80.0,1.127035405
9,6499,2019-03-09 16:45:00,125,901.0662988992,971.5289181696,243.285022648176,12.6225004666667,360,20.46,80.98475202629959,80.0,1.066717973
9,6500,2019-03-09 17:00:00,18,849.7968366048,800.4812305056,224.637642538548,12.2131981333333,416,20.46,80.62006018551634,80.0,0.641691049
9,6501,2019-03-09 17:15:00,7,1202.0405603136,793.3907072448,200.822831829389,11.8038958666667,352,20.46,80.33836095754378,80.0,0.511527393
9,6502,2019-03-09 17:30:00,2,906.7306592736,921.3937311936,173.051516250769,11.3945935333333,296,20.46,80.14086069055331,80.0,0.853774163
9,6503,2019-03-09 17:45:00,0,850.6550254272,717.0826600224,169.962267116706,11.0795152666667,304,20.46,80.02840515926582,80.0,0.913273812
9,6504,2019-03-09 18:00:00,0,1002.0359614272,833.94735312,171.146645335356,10.8715446,352,20.46,80.00147594300799,80.0,0.331421127
9,6505,2019-03-09 18:15:00,0,1148.4003601728,983.5706578656,170.696748892466,10.7971904666667,296,20.46,80.06018836339793,80.0,0.58602546
9,6506,2019-03-09 18:30:00,0,1195.55754192,983.3390351904,162.167993942897,11.0887808,272,20.46,80.20429099049213,80.0,0.322153238
9,6507,2019-03-09 18:45:00,0,1243.6013148384,978.0398743584,155.501149038474,10.9097018,280,20.46,80.43316671950853,80.0,0.946404569
9,6508,2019-03-09 19:00:00,0,1205.3055242592,968.3207964192,158.945021541913,10.7284032666667,288,20.46,80.74583541351473,80.0,0.227445107
9,6509,2019-03-09 19:15:00,0,1167.342389472,954.4301375616,155.760434567928,10.4677299333333,264,20.46,81.14095810076428,80.0,0.298610986
9,6510,2019-03-09 19:30:00,0,1163.0410981056,1035.3099921696,149.374163504442,10.1674565333333,288,20.46,81.6168427087064,80.0,1.083619168
9,6511,2019-03-09 19:45:00,0,1135.8754743168,1008.362106528,127.848203655084,9.8671832,288,20.46,82.1714513101139,80.0,0.813386564
9,6512,2019-03-09 20:00:00,0,1142.2008298848,967.9836055008,107.037783892949,9.56690973333333,264,20.46,82.8024088502983,80.0,0.817510848
9,6513,2019-03-09 20:15:00,0,1159.6138008,945.3489458784,120.809660625458,9.27645466666667,200,20.46,83.50701331803909,80.0,0.661958249
9,6514,2019-03-09 20:30:00,0,1142.197540512,934.6892781408,146.275293175379,9.148832,176,20.46,84.28224731667062,80.0,0.711809444
9,6515,2019-03-09 20:45:00,0,1138.9834191456,927.7069542048,178.369985044003,9.0785336,288,20.46,85.12479098577529,80.0,0.866765185
9,6516,2019-03-09 21:00:00,0,1152.5053536864,931.133934864,184.612779955069,9.0082352,328,20.46,86.0310362181466,80.0,0.884406484
9,6517,2019-03-09 21:15:00,0,1141.9720841088,935.7014508576,156.524633073807,8.93862933333333,328,20.46,86.99710211113975,80.0,0.993409911
9,6518,2019-03-09 21:30:00,0,1125.4246994592,966.219647568,142.19423639377,8.8807064,264,20.46,88.01885158624088,80.0,0.677377691
9,6519,2019-03-09 21:45:00,0,1118.3040093792,1000.6892601216,137.465496921539,8.82694093333333,224,20.46,89.09190910568319,80.0,0.640539267
9,6520,2019-03-09 22:00:00,0,1167.1954530432,1032.4054280736,149.726025152206,8.7731756,280,20.46,90.21167941024049,80.0,0.418195264
9,6521,2019-03-09 22:15:00,0,1181.5081244736,1006.1935453248,156.080744564533,8.7188474,256,20.46,91.37336719795562,80.0,1.169964587
9,6522,2019-03-09 22:30:00,0,1149.1178746656,1001.879698512,131.646930142244,8.654858,288,20.46,92.57199765953112,80.0,0.947440438
9,6523,2019-03-09 22:45:00,0,1178.874453456,992.4952554048,134.712513172627,8.587393,272,20.46,93.80243778244204,80.0,0.914046006
9,6524,2019-03-09 23:00:00,0,1185.455282256,1031.700977328,142.08242841959,8.519928,232,20.46,95.05941833253777,80.0,0.78516104
9,6525,2019-03-09 23:15:00,0,1203.6471741504,1076.2256504832,139.864708848794,8.44693586666667,248,20.46,96.33755641899906,80.0,0.791633268
9,6526,2019-03-09 23:30:00,0,884.9771245056,794.064499536,139.05029595693,8.27735506666667,304,20.46,97.63137854601818,80.0,1.183292
9,6527,2019-03-09 23:45:00,0,841.2717197472,721.0743545376,132.184340341886,8.07265406666667,288,20.46,98.93534405248572,80.0,0.897853236
9,6528,2019-03-10 00:00:00,0,820.1146322208,739.1044901184,136.313723647594,7.867953,208,20.46,100.24386883930575,80.0,0.978703614
9,6529,2019-03-10 00:15:00,0,865.1018132736,758.8849636704,151.813997451464,7.5759054,248,20.46,101.55134928272993,80.0,0.866238178
9,6530,2019-03-10 00:30:00,0,857.6381138976,784.0215089952,160.198098889987,7.22801773333333,288,20.46,102.85218623130386,80.0,0.970003256
9,6531,2019-03-10 00:45:00,0,878.2682851488,777.5228541024,158.004800915718,7.5067502,312,20.46,104.14080898366126,80.0,0.94538911
9,6532,2019-03-10 01:00:00,0,909.9421953888,744.69520104,150.523224373659,7.16332926666667,248,20.46,105.4116991444836,80.0,0.660165288
9,6533,2019-03-10 01:15:00,0,865.1144041344,787.6868160672,141.73395100832,6.90894173333333,272,20.46,106.65941425646444,80.0,0.678640738
9,6534,2019-03-10 01:30:00,0,864.4731930912,776.4872953824,146.797755146027,6.7057344,288,20.46,107.87861110707692,80.0,0.595732654
9,6535,2019-03-10 01:45:00,0,885.6059800896,775.9870961472,135.302676061789,6.59365793333333,288,20.46,109.06406861033562,80.0,0.698003661
9,6536,2019-03-10 02:00:00,0,902.0247625536,735.3985314816,119.533966441949,6.96100293333333,248,20.46,110.21071016556414,80.0,0.685341926
9,6537,2019-03-10 02:15:00,0,920.1453840096,760.8073322976,116.811526445548,6.96679706666667,216,20.46,111.31362539741885,80.0,0.554318215
9,6538,2019-03-10 02:30:00,0,909.6658443264,759.7336322688,132.995476587613,6.8060548,256,20.46,112.36809118406983,80.0,0.653020862
9,6539,2019-03-10 02:45:00,0,919.0247224032,757.8842443872,165.52948196729,6.64577126666667,264,20.46,113.36959188348767,80.0,0.647027071
9,6540,2019-03-10 03:00:00,0,905.0345053344,788.1074599776,180.617376343409,6.54980713333333,280,20.46,114.31383867121926,80.0,0.548823454
9,6541,2019-03-10 03:15:00,0,928.403005488,799.8356489088,179.701696586609,6.49848066666667,336,20.46,115.19678790684041,80.0,0.66649689
9,6542,2019-03-10 03:30:00,0,963.5124750048,840.1509123168,163.604451203346,6.44715426666667,320,20.46,116.014658450433,80.0,0.626044374
9,6543,2019-03-10 03:45:00,0,953.5274203392,824.5135444224,129.036054225763,6.39559686666667,280,20.46,116.76394785493046,80.0,0.964594279
9,6544,2019-03-10 04:00:00,0,949.5507727776,810.357112992,131.375374476115,6.31016726666667,256,20.46,117.44144736498959,80.0,0.954378203
9,6545,2019-03-10 04:15:00,0,950.8042862976,815.6334273696,150.026804709435,6.20095873333333,240,20.46,118.04425565815755,80.0,0.683489679
9,6546,2019-03-10 04:30:00,0,900.2554382976,842.8960241184,153.948488084475,6.09175013333333,272,20.46,118.56979126948904,80.0,0.578721929
9,6547,2019-03-10 04:45:00,0,933.1790310528,864.9590932416,155.844206825892,5.982826,312,20.46,119.01580364640611,80.0,0.641528516
9,6548,2019-03-10 05:00:00,0,920.496074064,829.0420254144,142.964405473073,5.93469793333333,296,20.46,119.38038278645983,80.0,0.623884388
9,6549,2019-03-10 05:15:00,0,900.6026785728,812.1367428384,129.844837216536,5.93254966666667,208,20.46,119.6619674167206,80.0,0.741618953
9,6550,2019-03-10 05:30:00,0,886.2207553248,805.7102687424,139.236483891805,5.93040146666667,280,20.46,119.85935167977004,80.0,1.176967079
9,6551,2019-03-10 05:45:00,0,921.2636791008,803.7562146432,154.727708220482,5.92797573333333,264,20.46,119.97169029766229,80.0,1.003197611
9,6552,2019-03-10 06:00:00,0,955.077548208,818.5641377088,140.884784134229,5.8614944,280,20.46,119.99850219174031,80.0,0.989073785
9,6553,2019-03-10 06:15:00,0,945.87534552,843.4425495552,123.814179809888,5.74600413333333,272,20.46,119.93967254280629,80.0,0.976204871
9,6554,2019-03-10 06:30:00,4,914.2436950752,889.7437965024,125.578210238616,5.63051373333333,256,20.46,119.79545328282299,80.0,1.343983405
9,6555,2019-03-10 06:45:00,14,914.4446780448,841.98741144,145.990334137281,5.51617693333333,216,20.46,119.56646201604087,80.0,1.336694157
9,6556,2019-03-10 07:00:00,43,892.411923648,814.181128656,161.095572690169,5.690579,264,20.46,119.25367937417104,80.0,0.964822887
9,6557,2019-03-10 07:15:00,56,887.7319773504,807.0772270848,160.205368415515,6.4900352,328,20.46,118.85844481693005,80.0,1.074905075
9,6558,2019-03-10 07:30:00,82,890.5841593824,801.7422831264,138.279262785117,7.33672246666667,304,20.46,118.38245089594048,80.0,1.439354399
9,6559,2019-03-10 07:45:00,209,890.044377264,801.725540448,96.9305293242137,7.92497953333333,216,20.46,117.82773600655149,80.0,1.214751964
9,6560,2019-03-10 08:00:00,207,897.6826654656,798.758449104,101.495400146643,8.73450993333333,232,20.46,117.19667565861894,80.0,0.915215476
9,6561,2019-03-10 08:15:00,203,862.7130765792,788.5988535264,127.793004949888,9.32512066666667,200,20.46,116.49197230362773,80.0,1.117905763
9,6562,2019-03-10 08:30:00,184,849.73983192,787.3689864096,161.195756542683,9.79474246666667,248,20.46,115.71664376171678,80.0,0.809617294
9,6563,2019-03-10 08:45:00,173,835.8854499072,849.3759052128,194.68369225661,10.1543312,296,20.46,114.87401029817624,80.0,1.095819788
9,6564,2019-03-10 09:00:00,398,833.9913544704,893.25663,195.886352451642,10.6541988666667,328,20.46,113.96768040474812,80.0,1.224063323
9,6565,2019-03-10 09:15:00,368,834.751457904,902.212817184,192.128501828512,11.5982104,328,20.46,113.00153534662951,80.0,1.065079525
9,6566,2019-03-10 09:30:00,294,918.6025452576,994.899041136,180.513234372934,11.7135982,296,20.46,111.97971254135086,80.0,0.610964634
9,6567,2019-03-10 09:45:00,250,854.4041500512,1104.9163599936,169.91248759826,12.2380511333333,280,20.46,110.90658784070799,80.0,1.212141876
9,6568,2019-03-10 10:00:00,115,946.3516462848,1067.3805020256,158.38629014492,12.9766867333333,312,20.46,109.78675679162363,80.0,0.904848967
9,6569,2019-03-10 10:15:00,222,964.5331846752,1037.2474473312,145.280799659093,13.4864554,288,20.46,108.62501495618727,80.0,0.284738348
9,6570,2019-03-10 10:30:00,612,988.7423247744,839.4867423264,156.275233268738,13.8868552,264,20.46,107.42633737515017,80.0,0.694445932
9,6571,2019-03-10 10:45:00,704,1094.0508075168,857.6449030464,159.365057456493,14.5194034666667,216,20.46,106.19585726282156,80.0,0.720407004
9,6572,2019-03-10 11:00:00,455,965.315809584,936.0278570496,146.700612405936,14.4252434,296,20.46,104.93884402460269,80.0,0.290201127
9,6573,2019-03-10 11:15:00,326,1058.492543808,925.583404704,139.779325099786,15.2668281333333,312,20.46,103.6606806912963,80.0,0.803339408
9,6574,2019-03-10 11:30:00,428,1077.4764183456,896.0076664224,113.038599658012,16.0190775333333,216,20.46,102.36684086682718,80.0,0.886054814
9,6575,2019-03-10 11:45:00,554,1083.663464016,977.576535264,109.206942105293,16.0480404666667,256,20.46,101.06286528809227,80.0,0.585427774
9,6576,2019-03-10 12:00:00,534,1062.6047035296,909.7169014752,126.10560289224,16.9892218666667,240,20.46,99.75433809732094,80.0,0.375689061
9,6577,2019-03-10 12:15:00,585,1040.579211168,965.96437224,124.049583896001,17.1073319333333,240,20.46,98.44686292855621,80.0,0.996853195
9,6578,2019-03-10 12:30:00,567,1071.2282828352,835.0272819168,123.047141973178,17.6356311333333,272,20.46,97.14603891066432,80.0,0.553903011
9,6579,2019-03-10 12:45:00,619,1078.6340859168,938.8526262528,121.483691970507,18.2941262666667,248,20.46,95.85743668963718,80.0,0.459637202
9,6580,2019-03-10 13:00:00,501,1069.7733447072,844.0107006912,128.792969274521,18.6430529333333,232,20.46,94.58657457287,80.0,0.557939233
9,6581,2019-03-10 13:15:00,541,1068.3381469824,866.6726731488,138.465259905656,18.3651616,248,20.46,93.33889489757345,80.0,0.756157588
9,6582,2019-03-10 13:30:00,252,1058.5662536736,889.1117515392,131.239113748074,18.6018399333333,256,20.46,92.11974072452041,80.0,0.350910087
9,6583,2019-03-10 13:45:00,269,953.9198993856,940.0566908544,118.079703609149,18.2659307333333,280,20.46,90.93433295693397,80.0,0.534735352
9,6584,2019-03-10 14:00:00,251,769.1670222432,880.8145367616,107.210393369198,18.0194811333333,232,20.46,89.78774798250262,80.0,0.302537616
9,6585,2019-03-10 14:15:00,303,766.2374722464,804.6935775648,122.849573938052,17.7797598,224,20.46,88.68489593426851,80.0,0.311647264
9,6586,2019-03-10 14:30:00,113,747.0494920224,831.4252478784,154.160406200091,17.5400384666667,232,20.46,87.63049966348414,80.0,0.549838377
9,6587,2019-03-10 14:45:00,99,733.5276491424,850.98261696,180.28822499911,17.2007050666667,288,20.46,86.62907451448433,80.0,0.358515865
9,6588,2019-03-10 15:00:00,49,757.0094732928,841.257760224,197.07871341308,16.4648101333333,328,20.46,85.68490898818524,80.0,0.845863318
9,6589,2019-03-10 15:15:00,31,758.071136592,789.4576568928,184.267201729616,15.960295,320,20.46,84.80204637701728,80.0,0.544514359
9,6590,2019-03-10 15:30:00,21,743.577470496,768.0913369248,171.640793947379,15.4902982,336,20.46,83.98426744993819,80.0,0.344690641
9,6591,2019-03-10 15:45:00,16,743.2865141184,786.6330710112,166.899813322226,15.2079486,280,20.46,83.2350742616762,80.0,0.570324063
9,6592,2019-03-10 16:00:00,31,751.4422525344,761.4674692128,161.139114224911,14.9568504666667,288,20.46,82.55767515553829,80.0,0.565049897
9,6593,2019-03-10 16:15:00,160,799.23259584,778.1084145408,153.214596923192,14.5738012,296,20.46,81.95497102400775,80.0,0.497688533
9,6594,2019-03-10 16:30:00,152,843.5215549152,716.731501248,143.212048991521,14.0983552,264,20.46,81.42954288596832,80.0,0.496403488
9,6595,2019-03-10 16:45:00,90,863.7593700288,771.687463008,129.35161917607,13.7167132,232,20.46,80.98364083375456,80.0,0.863755809
9,6596,2019-03-10 17:00:00,28,837.944045232,769.1680575936,120.979302553336,13.729112,256,20.46,80.61917439736114,80.0,0.33657755
9,6597,2019-03-10 17:15:00,12,802.391601984,792.8130837984,121.76439447403,13.785302,256,20.46,80.3377043670757,80.0,0.524942645
9,6598,2019-03-10 17:30:00,5,830.3619825984,722.2429589088,126.697094130516,13.8414914,264,20.46,80.14043610955397,80.0,0.235459942
9,6599,2019-03-10 17:45:00,0,886.317459552,708.964696272,128.121419429779,13.6759305333333,224,20.46,80.02821440595999,80.0,0.336689739
9,6600,2019-03-10 18:00:00,0,1003.1804298432,836.2228699776,121.144072063764,13.179501,248,20.46,80.00151983427722,80.0,0.80397056
9,6601,2019-03-10 18:15:00,0,1153.8470073984,1029.20329344,108.074224619071,12.949492,256,20.46,80.06046671128233,80.0,0.27290977
9,6602,2019-03-10 18:30:00,0,1153.3819663296,1048.6787385984,101.814324947198,13.0253754666667,248,20.46,80.20480260299533,80.0,0.945196087
9,6603,2019-03-10 18:45:00,0,1168.1262997152,1067.6153828256,124.289064228535,12.9463897333333,200,20.46,80.43390940570224,80.0,0.776619039
9,6604,2019-03-10 19:00:00,0,1179.5563806432,1073.2235863776,136.691594274839,12.564796,200,20.46,80.74680599292117,80.0,0.328937487
9,6605,2019-03-10 19:15:00,0,1177.4362080096,1076.825849568,142.589819856485,12.2512519333333,288,20.46,81.14215241697629,80.0,0.63143278
9,6606,2019-03-10 19:30:00,0,1239.5350417632,1092.5133205056,125.990792167187,12.0012096666667,288,20.46,81.61825564718677,80.0,0.287748021
9,6607,2019-03-10 19:45:00,0,1251.3937265088,1174.1001194496,88.7683599591255,11.837511,216,20.46,82.17307682009792,80.0,0.546795541
9,6608,2019-03-10 20:00:00,0,1210.1487267744,1176.6681530016,96.7898183584213,11.6742872,216,20.46,82.8042399707055,80.0,0.534828161
9,6609,2019-03-10 20:15:00,0,1227.4525859232,1152.248355552,127.535722788175,11.5094958,168,20.46,83.50904220728333,80.0,0.334625143
9,6610,2019-03-10 20:30:00,0,1202.7491837088,1186.6090229952,167.535021777948,11.2586891333333,256,20.46,84.28446528624096,80.0,0.949178899
9,6611,2019-03-10 20:45:00,0,1189.8075641088,1213.1172680256,202.265992792447,10.9588866,304,20.46,85.12718853744357,80.0,0.854175362
9,6612,2019-03-10 21:00:00,0,1184.7657472224,1127.9762903136,202.811570771535,10.6590840666667,320,20.46,86.03360308464269,80.0,0.327711213
9,6613,2019-03-10 21:15:00,0,1176.090183744,1109.0242179072,197.98884259065,10.3592815333333,304,20.46,86.99982730012006,80.0,0.708992515
9,6614,2019-03-10 21:30:00,0,1165.330591152,1108.918024704,191.996600190798,10.2185716,304,20.46,88.02172342736195,80.0,0.339089684
9,6615,2019-03-10 21:45:00,0,1163.5171468032,1133.5900351776,178.435592595736,10.5212022666667,280,20.46,89.09491530057872,80.0,0.558022585
9,6616,2019-03-10 22:00:00,0,1176.5185063296,1138.3863427776,167.895985535781,10.6088527333333,288,20.46,90.21480708518794,80.0,0.58756252
9,6617,2019-03-10 22:15:00,0,1211.3358320448,1131.1756605408,143.096131296953,10.5347657333333,264,20.46,91.37660295900645,80.0,0.820044027
9,6618,2019-03-10 22:30:00,0,1200.5311131744,1109.6757720384,127.270180094242,10.4606788,256,20.46,92.57532764986914,80.0,0.577873157
9,6619,2019-03-10 22:45:00,0,1210.8627269088,1103.151029232,123.999521108468,10.3859270666667,216,20.46,93.80584774172374,80.0,0.532636048
9,6620,2019-03-10 23:00:00,0,1230.5970013344,1094.4083950464,118.225518894196,10.229533,240,20.46,95.06289365796081,80.0,0.615033654
9,6621,2019-03-10 23:15:00,0,1250.0243745696,1179.5409045504,122.222698267301,10.017823,240,20.46,96.34108222783729,80.0,0.334518394
9,6622,2019-03-10 23:30:00,0,956.0034222816,891.7901238624,117.377742981911,9.806113,224,20.46,97.63493973935539,80.0,0.328272944
9,6623,2019-03-10 23:45:00,0,925.0015794432,803.5639581984,107.05938706398,9.59943386666667,240,20.46,98.93892537987514,80.0,0.664377439
9,6624,2019-03-11 00:00:00,0,926.0078129568,791.7199704288,115.28453870217,9.463666,232,20.46,100.24745496407752,80.0,0.747307582
9,6625,2019-03-11 00:15:00,0,910.2871378944,804.9867421344,140.19855779012,9.3507758,224,20.46,101.55492484767213,80.0,0.863755134
9,6626,2019-03-11 00:30:00,0,892.3826296896,809.933431776,143.374022305012,9.237885,232,20.46,102.85573592442482,80.0,0.567503825
9,6627,2019-03-11 00:45:00,0,911.3717143104,810.5143383456,133.217888510227,9.02025326666667,296,20.46,104.14431760376276,80.0,0.647823216
9,6628,2019-03-11 01:00:00,0,928.9747855584,825.294198624,122.500924328963,8.41198046666667,272,20.46,105.41515166625842,80.0,0.516527136
9,6629,2019-03-11 01:15:00,0,964.2825798816,853.5780154272,102.483421444893,8.36635833333333,208,20.46,106.66279589484071,80.0,0.479572752
9,6630,2019-03-11 01:30:00,0,965.7104593248,855.33697368,109.42140490214,8.32073626666667,216,20.46,107.88190738053368,80.0,0.484568864
9,6631,2019-03-11 01:45:00,0,967.3385280384,842.9299802784,107.590102211634,8.27337253333333,248,20.46,109.0672654029185,80.0,0.415508414
9,6632,2019-03-11 02:00:00,0,927.4211266656,837.1147920576,103.778232109547,7.769827,256,20.46,110.21379378733539,80.0,0.913600437
9,6633,2019-03-11 02:15:00,0,941.6844429216,841.3649033664,124.121232688427,7.30725486666667,224,20.46,111.3165826430832,80.0,0.613245719
9,6634,2019-03-11 02:30:00,0,921.5975702304,891.5639341728,141.945163997014,7.05788053333333,200,20.46,112.37090938952478,80.0,0.347666362
9,6635,2019-03-11 02:45:00,0,909.6917280864,872.0206329408,173.22384951512,6.86767586666667,280,20.46,113.37225898005622,80.0,0.317013921
9,6636,2019-03-11 03:00:00,0,904.2822513984,855.7638088608,195.348428519567,6.63851886666667,328,20.46,114.31634323733275,80.0,0.602188691
9,6637,2019-03-11 03:15:00,0,914.8783252896,879.2157536736,186.192692879836,6.20422786666667,304,20.46,115.19911921695028,80.0,0.563666627
9,6638,2019-03-11 03:30:00,0,886.9118840064,905.7445765536,165.443744421005,6.0444384,328,20.46,116.01680652094181,80.0,0.615618804
9,6639,2019-03-11 03:45:00,0,873.8175033504,922.1508931488,153.957269426187,6.127593,288,20.46,116.76590348694566,80.0,0.910205472
9,6640,2019-03-11 04:00:00,0,887.0752277184,920.4907119072,157.731202205022,5.75463506666667,272,20.46,117.44320218371682,80.0,0.50271923
9,6641,2019-03-11 04:15:00,0,917.7518517888,899.644637808,166.159133946896,5.5889608,256,20.46,118.04580214876486,80.0,0.407976567
9,6642,2019-03-11 04:30:00,0,926.4679772544,878.3143967808,164.43267677625,5.45815606666667,288,20.46,118.57112280928837,80.0,0.605407859
9,6643,2019-03-11 04:45:00,0,942.7175747136,887.3669090496,155.813011014462,5.3273514,288,20.46,119.01691453321425,80.0,0.530452237
9,6644,2019-03-11 05:00:00,0,940.3786639968,914.4266208672,138.313399334749,5.22125426666667,256,20.46,119.38126826301749,80.0,0.304278501
9,6645,2019-03-11 05:15:00,0,900.0136829376,944.339725056,126.185512785117,5.2254618,208,20.46,119.66262369106485,80.0,0.497882131
9,6646,2019-03-11 05:30:00,0,899.571184176,959.3906388192,125.715366633733,5.242832,264,20.46,119.85977594147307,80.0,0.84392371
9,6647,2019-03-11 05:45:00,0,899.3525669184,912.9179403456,120.198273173968,5.260202,264,20.46,119.97188072986665,80.0,0.345843046
9,6648,2019-03-11 06:00:00,0,888.3980638848,928.3120404768,111.725373880068,5.30408273333333,232,20.46,119.99845797893957,80.0,0.33435504
9,6649,2019-03-11 06:15:00,0,894.1542204672,897.3255508224,101.169703849157,5.4676878,216,20.46,119.93939387433724,80.0,0.987974581
9,6650,2019-03-11 06:30:00,2,871.6139131392,897.595925184,97.4332345644633,5.64575933333333,224,20.46,119.79494135205488,80.0,0.731904575
9,6651,2019-03-11 06:45:00,5,877.061385312,895.7250928416,122.999873510996,5.86261406666667,248,20.46,119.56571901526493,80.0,0.825743493
9,6652,2019-03-11 07:00:00,6,829.136765184,893.2074789792,135.211245298386,6.571165,216,20.46,119.25270848521221,80.0,1.510398837
9,6653,2019-03-11 07:15:00,9,835.7424548928,874.4274143136,137.703878072898,7.599309,256,20.46,118.85725019752113,80.0,1.149705876
9,6654,2019-03-11 07:30:00,15,870.5999530368,870.3034199328,128.246264135838,8.65347433333333,280,20.46,118.38103766191705,80.0,0.747678033
9,6655,2019-03-11 07:45:00,19,844.223528736,873.6537117504,99.07276370128,9.5064238,256,20.46,117.82611020994393,80.0,0.973737879
9,6656,2019-03-11 08:00:00,14,1015.9581224352,853.0157701632,101.215533030033,10.3236215333333,224,20.46,117.19484426173517,80.0,0.551781405
9,6657,2019-03-11 08:15:00,28,931.0069284096,816.116806848,128.001816777388,11.4523872666667,200,20.46,116.48994314923719,80.0,0.545241269
9,6658,2019-03-11 08:30:00,31,857.3570652192,907.932399024,154.040163751443,12.1979979333333,224,20.46,115.71442553946648,80.0,0.500168996
